URI,Genre
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,sophisti-pop
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,synthpop
spotify:track:4xxeEWGQNFQ6qehlnev5LS,arrocha
spotify:track:4xxeEWGQNFQ6qehlnev5LS,sertanejo
spotify:track:4xxeEWGQNFQ6qehlnev5LS,sertanejo universitario
spotify:track:0JuSzMSHwpTlbfKlF4uQi6,alt z
spotify:track:0JuSzMSHwpTlbfKlF4uQi6,bedroom pop
spotify:track:0JuSzMSHwpTlbfKlF4uQi6,indie pop
spotify:track:0JuSzMSHwpTlbfKlF4uQi6,pov: indie
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,classic rock
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,country rock
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,folk
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,folk rock
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,rock
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,roots rock
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,singer-songwriter
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,acid rock
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,album rock
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,classic rock
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,hard rock
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,proto-metal
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,psychedelic rock
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,rock
spotify:track:3fWhwTdoZXScaoGReWzvtv,batidao romantico
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,conscious hip hop
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,g funk
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,gangster rap
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,hip hop
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,rap
spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,west coast rap
spotify:track:4YtQjC3IvRlyVCZyoxI2jj,musica triste brasileira
spotify:track:5NeIONQWJ25uPylJBJiO4c,alternative metal
spotify:track:5NeIONQWJ25uPylJBJiO4c,nu metal
spotify:track:5NeIONQWJ25uPylJBJiO4c,post-grunge
spotify:track:5NeIONQWJ25uPylJBJiO4c,rock
spotify:track:3NLJL36Q57C2qH1goAgc1r,brazilian indie rock
spotify:track:3NLJL36Q57C2qH1goAgc1r,folk brasileiro
spotify:track:3NLJL36Q57C2qH1goAgc1r,nova mpb
spotify:track:5D2mYZuzcgjpchVY1pmTPh,east coast hip hop
spotify:track:5D2mYZuzcgjpchVY1pmTPh,gangster rap
spotify:track:5D2mYZuzcgjpchVY1pmTPh,hip hop
spotify:track:5D2mYZuzcgjpchVY1pmTPh,pop rap
spotify:track:5D2mYZuzcgjpchVY1pmTPh,queens hip hop
spotify:track:5D2mYZuzcgjpchVY1pmTPh,rap
spotify:track:5e9TFTbltYBg2xThimr0rU,album rock
spotify:track:5e9TFTbltYBg2xThimr0rU,classic rock
spotify:track:5e9TFTbltYBg2xThimr0rU,rock
spotify:track:5e9TFTbltYBg2xThimr0rU,soft rock
spotify:track:5e9TFTbltYBg2xThimr0rU,yacht rock
spotify:track:3voQ4FSnDNKEKuBNeJjAR5,mpb
spotify:track:3voQ4FSnDNKEKuBNeJjAR5,nova mpb
spotify:track:1mK7rqBmWWFvU1huYnsPGq,brazilian rock
spotify:track:1mK7rqBmWWFvU1huYnsPGq,hard rock brasileiro
spotify:track:1mK7rqBmWWFvU1huYnsPGq,mpb
spotify:track:1mK7rqBmWWFvU1huYnsPGq,pop rock brasileiro
spotify:track:1mK7rqBmWWFvU1huYnsPGq,rock nacional brasileiro
spotify:track:1mK7rqBmWWFvU1huYnsPGq,rock piauiense
spotify:track:3kdlVcMVsSkbsUy8eQcBjI,vapor twitch
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,bossa nova
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,brazilian jazz
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,cool jazz
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,jazz guitar
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,samba
spotify:track:2Y7qAoJ2TFy8rj2QK0eVLn,violao
spotify:track:6XrIHGBodqJ1J8R7rbEfNk,nova mpb
spotify:track:0H2VhGUC3P3hvwz8rdGIpC,classical
spotify:track:0H2VhGUC3P3hvwz8rdGIpC,classical era
spotify:track:0H2VhGUC3P3hvwz8rdGIpC,early romantic era
spotify:track:0H2VhGUC3P3hvwz8rdGIpC,german romanticism
spotify:track:6op963izlXngtlIgYHEV2o,brazilian rock
spotify:track:6op963izlXngtlIgYHEV2o,rock gaucho
spotify:track:3gdewACMIVMEWVbyb8O9sY,glam rock
spotify:track:3gdewACMIVMEWVbyb8O9sY,mellow gold
spotify:track:3gdewACMIVMEWVbyb8O9sY,piano rock
spotify:track:3gdewACMIVMEWVbyb8O9sY,rock
spotify:track:2NeyJbL3ROKCjRkAjs77ya,social media pop
spotify:track:7x4bh40tbYvpN5Gp7fMyts,rock nacional brasileiro
spotify:track:75r8bI2MTVDwgIKJplD5LS,pop nacional
spotify:track:34x6hEJgGAOQvmlMql5Ige,album rock
spotify:track:34x6hEJgGAOQvmlMql5Ige,classic rock
spotify:track:34x6hEJgGAOQvmlMql5Ige,heartland rock
spotify:track:34x6hEJgGAOQvmlMql5Ige,mellow gold
spotify:track:34x6hEJgGAOQvmlMql5Ige,new wave pop
spotify:track:34x6hEJgGAOQvmlMql5Ige,singer-songwriter
spotify:track:34x6hEJgGAOQvmlMql5Ige,soft rock
spotify:track:34x6hEJgGAOQvmlMql5Ige,yacht rock
spotify:track:1i6N76fftMZhijOzFQ5ZtL,alternative rock
spotify:track:1i6N76fftMZhijOzFQ5ZtL,art punk
spotify:track:1i6N76fftMZhijOzFQ5ZtL,dance rock
spotify:track:1i6N76fftMZhijOzFQ5ZtL,funk rock
spotify:track:1i6N76fftMZhijOzFQ5ZtL,new wave
spotify:track:1i6N76fftMZhijOzFQ5ZtL,permanent wave
spotify:track:1i6N76fftMZhijOzFQ5ZtL,post-punk
spotify:track:1i6N76fftMZhijOzFQ5ZtL,rock
spotify:track:1i6N76fftMZhijOzFQ5ZtL,zolo
spotify:track:7sZSe99XSTu5KpYJEThvWr,chanson
spotify:track:74gguwbBvfBTurNJUWFOsC,agronejo
spotify:track:74gguwbBvfBTurNJUWFOsC,arrocha
spotify:track:74gguwbBvfBTurNJUWFOsC,sertanejo
spotify:track:74gguwbBvfBTurNJUWFOsC,sertanejo universitario
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,album rock
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,classic rock
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,heartland rock
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,mellow gold
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,piano rock
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,rock
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,singer-songwriter
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,soft rock
spotify:track:7xVSNhAUQhUIpwfR6lTOwA,pop lgbtq+ brasileira
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,alternative dance
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,electropop
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,indietronica
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,neo-synthpop
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,swedish electropop
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,swedish indie pop
spotify:track:0rfXn2iUwqQXzNvJgmcG6p,swedish synthpop
spotify:track:1vlzSY7AttAiAvSEe1JbVs,lo-fi beats
spotify:track:1vlzSY7AttAiAvSEe1JbVs,lo-fi rap
spotify:track:2UmKWMYAqRlAYfDum7qryt,pop nacional
spotify:track:2UmKWMYAqRlAYfDum7qryt,sertanejo universitario
spotify:track:4g3Ax56IslQkI6XVfYKVc5,australian psych
spotify:track:4g3Ax56IslQkI6XVfYKVc5,modern rock
spotify:track:4g3Ax56IslQkI6XVfYKVc5,neo-psychedelic
spotify:track:4g3Ax56IslQkI6XVfYKVc5,rock
spotify:track:3FIuBxOxuQ6kYy8JO0gq2a,bossa nova
spotify:track:3FIuBxOxuQ6kYy8JO0gq2a,fado
spotify:track:3FIuBxOxuQ6kYy8JO0gq2a,mpb
spotify:track:3FIuBxOxuQ6kYy8JO0gq2a,tropicalia
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,atl hip hop
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,hip hop
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,rap
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,southern hip hop
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,trap
spotify:track:5UwbnHhjnbinJH8TefuQfN,album rock
spotify:track:5UwbnHhjnbinJH8TefuQfN,british invasion
spotify:track:5UwbnHhjnbinJH8TefuQfN,classic rock
spotify:track:5UwbnHhjnbinJH8TefuQfN,folk rock
spotify:track:5UwbnHhjnbinJH8TefuQfN,mellow gold
spotify:track:5UwbnHhjnbinJH8TefuQfN,merseybeat
spotify:track:5UwbnHhjnbinJH8TefuQfN,soft rock
spotify:track:10cGYECUNpFbVCZUMLGP5r,brazilian hip hop
spotify:track:10cGYECUNpFbVCZUMLGP5r,trap brasileiro
spotify:track:10cGYECUNpFbVCZUMLGP5r,trap carioca
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,afrobeats
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,afropop
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,azonto
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,azontobeats
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,nigerian hip hop
spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,nigerian pop
spotify:track:3kxkjirben9RVm9NqYa6rm,indietronica
spotify:track:3kxkjirben9RVm9NqYa6rm,metropopolis
spotify:track:3kxkjirben9RVm9NqYa6rm,neo-synthpop
spotify:track:0bRXwKfigvpKZUurwqAlEh,funk
spotify:track:0bRXwKfigvpKZUurwqAlEh,quiet storm
spotify:track:0bRXwKfigvpKZUurwqAlEh,soul
spotify:track:3bINd6fURyFLT0sQwkjbCG,hawaiian
spotify:track:435yU2MvEGfDdmbH0noWZ0,viral pop
spotify:track:1vcxF91pWs9uNwDROuiCPB,alternative metal
spotify:track:1vcxF91pWs9uNwDROuiCPB,chicago hardcore
spotify:track:1vcxF91pWs9uNwDROuiCPB,chicago punk
spotify:track:1vcxF91pWs9uNwDROuiCPB,hardcore punk
spotify:track:1vcxF91pWs9uNwDROuiCPB,modern rock
spotify:track:1vcxF91pWs9uNwDROuiCPB,nu metal
spotify:track:1vcxF91pWs9uNwDROuiCPB,pop punk
spotify:track:1vcxF91pWs9uNwDROuiCPB,post-grunge
spotify:track:1vcxF91pWs9uNwDROuiCPB,punk
spotify:track:6Dk5fHTvH897XrVzCO64Mx,yacht rock
spotify:track:0Yk3FzkNpuZUYY59j9p6eN,punk
spotify:track:0Yk3FzkNpuZUYY59j9p6eN,skate punk
spotify:track:0Yk3FzkNpuZUYY59j9p6eN,socal pop punk
spotify:track:6b2oQwSGFkzsMtQruIWm2p,alternative rock
spotify:track:6b2oQwSGFkzsMtQruIWm2p,art rock
spotify:track:6b2oQwSGFkzsMtQruIWm2p,melancholia
spotify:track:6b2oQwSGFkzsMtQruIWm2p,oxford indie
spotify:track:6b2oQwSGFkzsMtQruIWm2p,permanent wave
spotify:track:6b2oQwSGFkzsMtQruIWm2p,rock
spotify:track:4c60yLpE5lXvICT0pyEaZ5,filter house
spotify:track:4c60yLpE5lXvICT0pyEaZ5,indie soul
spotify:track:1RKUoGiLEbcXN4GY4spQDx,alternative hip hop
spotify:track:1RKUoGiLEbcXN4GY4spQDx,modern rock
spotify:track:1RKUoGiLEbcXN4GY4spQDx,rock
spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,g funk
spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,gangster rap
spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,hip hop
spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,west coast rap
spotify:track:6Diq6oBnDVzsrNcRllXRbM,funk bh
spotify:track:6Diq6oBnDVzsrNcRllXRbM,funk mtg
spotify:track:3dTGR2oQA1XaC850o5oPdK,album rock
spotify:track:3dTGR2oQA1XaC850o5oPdK,classic rock
spotify:track:3dTGR2oQA1XaC850o5oPdK,heartland rock
spotify:track:3dTGR2oQA1XaC850o5oPdK,mellow gold
spotify:track:3dTGR2oQA1XaC850o5oPdK,rock
spotify:track:3dTGR2oQA1XaC850o5oPdK,soft rock
spotify:track:3dTGR2oQA1XaC850o5oPdK,yacht rock
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,alternative metal
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,hard rock
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,metal
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,nu metal
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,rock
spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,speed metal
spotify:track:0wxdibiLt1enRPYelB8WGW,emo rap
spotify:track:0wxdibiLt1enRPYelB8WGW,lo-fi chill
spotify:track:0wxdibiLt1enRPYelB8WGW,sad lo-fi
spotify:track:1UsAjRCSavihMYsspqJz4e,bossa nova
spotify:track:1UsAjRCSavihMYsspqJz4e,brazilian rock
spotify:track:1UsAjRCSavihMYsspqJz4e,mpb
spotify:track:494OU6M7NOf4ICYb4zWCf5,pop
spotify:track:3ojw0cinPzlXTm4XFSLEHS,lo-fi chill
spotify:track:3ojw0cinPzlXTm4XFSLEHS,sad lo-fi
spotify:track:5S5u0EWtlblH00iTNExZ6X,alabama indie
spotify:track:6KIFja6dizWkI7IpY0vmr8,album rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,art rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,classic rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,hard rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,progressive rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,soft rock
spotify:track:6KIFja6dizWkI7IpY0vmr8,symphonic rock
spotify:track:5M9jOReAKGZ2AttVefFjTY,dutch edm
spotify:track:5M9jOReAKGZ2AttVefFjTY,edm
spotify:track:5M9jOReAKGZ2AttVefFjTY,pop
spotify:track:5M9jOReAKGZ2AttVefFjTY,pop dance
spotify:track:5M9jOReAKGZ2AttVefFjTY,progressive house
spotify:track:5sXTCG1UPYlwEa3KPOg3U3,country
spotify:track:5sXTCG1UPYlwEa3KPOg3U3,honky tonk
spotify:track:5sXTCG1UPYlwEa3KPOg3U3,traditional country
spotify:track:5sXTCG1UPYlwEa3KPOg3U3,western swing
spotify:track:5sXTCG1UPYlwEa3KPOg3U3,yodeling
spotify:track:6ChnGkBwnq2HUJD24YhMhW,sad lo-fi
spotify:track:57Xjny5yNzAcsxnusKmAfA,alternative rock
spotify:track:57Xjny5yNzAcsxnusKmAfA,garage rock
spotify:track:57Xjny5yNzAcsxnusKmAfA,modern rock
spotify:track:57Xjny5yNzAcsxnusKmAfA,permanent wave
spotify:track:57Xjny5yNzAcsxnusKmAfA,rock
spotify:track:34A2accnIDPOhkRltN8KJY,lo-fi beats
spotify:track:0TK2YIli7K1leLovkQiNik,canadian pop
spotify:track:0TK2YIli7K1leLovkQiNik,pop
spotify:track:0TK2YIli7K1leLovkQiNik,viral pop
spotify:track:29wJiSQcze8HEmxkUQykyp,album rock
spotify:track:29wJiSQcze8HEmxkUQykyp,glam metal
spotify:track:29wJiSQcze8HEmxkUQykyp,hard rock
spotify:track:29wJiSQcze8HEmxkUQykyp,rock
spotify:track:29wJiSQcze8HEmxkUQykyp,swedish hard rock
spotify:track:29wJiSQcze8HEmxkUQykyp,swedish melodic rock
spotify:track:67iAlVNDDdddxqSD2EZhFs,celtic rock
spotify:track:67iAlVNDDdddxqSD2EZhFs,scottish rock
spotify:track:1ZkZqd1Z3uccyOvC6RtSlK,indie pop rap
spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,modern alternative rock
spotify:track:0l4DTppOxy7NUaEcwXuOb6,modern rock
spotify:track:0l4DTppOxy7NUaEcwXuOb6,neo mellow
spotify:track:0l4DTppOxy7NUaEcwXuOb6,pop rock
spotify:track:0l4DTppOxy7NUaEcwXuOb6,pov: indie
spotify:track:1zwMYTA5nlNjZxYrvBB2pV,british soul
spotify:track:1zwMYTA5nlNjZxYrvBB2pV,pop
spotify:track:1zwMYTA5nlNjZxYrvBB2pV,pop soul
spotify:track:1zwMYTA5nlNjZxYrvBB2pV,uk pop
spotify:track:1KtU0WCq472KzqCXgMOxkS,dance pop
spotify:track:1KtU0WCq472KzqCXgMOxkS,pop
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,dance pop
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,edm
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,electro house
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,pop
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,pop dance
spotify:track:5iAfLe0T0yRIYbL2v58Mzv,progressive electro house
spotify:track:6hWjywqSn9XFl4RrfoJ6P4,colombian indie
spotify:track:6hWjywqSn9XFl4RrfoJ6P4,latintronica
spotify:track:6hWjywqSn9XFl4RrfoJ6P4,vapor pop
spotify:track:76OGwb5RA9h4FxQPT33ekc,alt z
spotify:track:5UBonaClAZVfzxJNn8nnhh,color noise
spotify:track:5UBonaClAZVfzxJNn8nnhh,sleep
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,alternative metal
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,nu metal
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,post-grunge
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,rock
spotify:track:3BJe4B8zGnqEdQPMvfVjuS,art pop
spotify:track:3BJe4B8zGnqEdQPMvfVjuS,pop
spotify:track:2CnjdM7i26Y1kvN3lyuDOl,belo horizonte indie
spotify:track:2CnjdM7i26Y1kvN3lyuDOl,nova mpb
spotify:track:5WGVncsu6ZFyH9AZfDAggR,downtempo
spotify:track:0TT08EruYY9szHiyzMBuy3,alternative rock
spotify:track:0TT08EruYY9szHiyzMBuy3,dance rock
spotify:track:0TT08EruYY9szHiyzMBuy3,modern rock
spotify:track:0TT08EruYY9szHiyzMBuy3,permanent wave
spotify:track:0TT08EruYY9szHiyzMBuy3,rock
spotify:track:7n3REqDfZBpkd0bEpGu2H3,neo mellow
spotify:track:7n3REqDfZBpkd0bEpGu2H3,pop rock
spotify:track:7n3REqDfZBpkd0bEpGu2H3,post-grunge
spotify:track:7n3REqDfZBpkd0bEpGu2H3,rock
spotify:track:2KKLuHN6zDxVnWtFKO8vo4,hard rock
spotify:track:2KKLuHN6zDxVnWtFKO8vo4,metal
spotify:track:2KKLuHN6zDxVnWtFKO8vo4,nwobhm
spotify:track:2KKLuHN6zDxVnWtFKO8vo4,rock
spotify:track:6J0bdIZElZMymahgVWRE9B,acoustic rock
spotify:track:6J0bdIZElZMymahgVWRE9B,grunge
spotify:track:6J0bdIZElZMymahgVWRE9B,permanent wave
spotify:track:64otvDsAAAmLVTSEM2FYSW,alternative rock
spotify:track:64otvDsAAAmLVTSEM2FYSW,britpop
spotify:track:64otvDsAAAmLVTSEM2FYSW,dance rock
spotify:track:64otvDsAAAmLVTSEM2FYSW,scottish indie
spotify:track:1LUjXYLke8EUTbS4pMTxYE,easy listening
spotify:track:1LUjXYLke8EUTbS4pMTxYE,polka
spotify:track:7idtjGk6fgV0l9HUCTyivY,nice indie
spotify:track:4OdhffpvG3HxDJMxYOKh97,album rock
spotify:track:4OdhffpvG3HxDJMxYOKh97,new romantic
spotify:track:4OdhffpvG3HxDJMxYOKh97,new wave
spotify:track:4OdhffpvG3HxDJMxYOKh97,new wave pop
spotify:track:4OdhffpvG3HxDJMxYOKh97,synthpop
spotify:track:6AGOKlMZWLCaEJGnaROtF9,bedroom pop
spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,german soundtrack
spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,orchestral soundtrack
spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,soundtrack
spotify:track:0YBq701BXkMaK6V5UyvOpT,brazilian indie
spotify:track:0YBq701BXkMaK6V5UyvOpT,folk brasileiro
spotify:track:0YBq701BXkMaK6V5UyvOpT,indie curitibano
spotify:track:0YBq701BXkMaK6V5UyvOpT,nova mpb
spotify:track:0YBq701BXkMaK6V5UyvOpT,rock curitibano
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,pop rap
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,rap
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,southern hip hop
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,trap
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,viral trap
spotify:track:3pUTJPIxhaMMFKhiMnfi1R,modern alternative rock
spotify:track:3pUTJPIxhaMMFKhiMnfi1R,modern rock
spotify:track:3pUTJPIxhaMMFKhiMnfi1R,post-grunge
spotify:track:5hnyJvgoWiQUYZttV4wXy6,irish rock
spotify:track:5hnyJvgoWiQUYZttV4wXy6,modern rock
spotify:track:5hnyJvgoWiQUYZttV4wXy6,neo mellow
spotify:track:5hnyJvgoWiQUYZttV4wXy6,permanent wave
spotify:track:5hnyJvgoWiQUYZttV4wXy6,pop rock
spotify:track:39PjzyUSw3e16MD14y3wM7,instrumental surf
spotify:track:39PjzyUSw3e16MD14y3wM7,surf music
spotify:track:3WVBQjDRoUUTJnWVaUUEHL,folk brasileiro
spotify:track:3WVBQjDRoUUTJnWVaUUEHL,nova mpb
spotify:track:3WVBQjDRoUUTJnWVaUUEHL,nova musica carioca
spotify:track:6VhuP99TE6gYNQRJIlAWFD,gen z singer-songwriter
spotify:track:5odlY52u43F5BjByhxg7wg,modern indie pop
spotify:track:5odlY52u43F5BjByhxg7wg,pov: indie
spotify:track:6kjKRa91zikS6ZOL2Rt1QF,pop
spotify:track:6kjKRa91zikS6ZOL2Rt1QF,uk pop
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,melodic rap
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,slap house
spotify:track:20d27F17AZOxTJOEHAVK2Y,neo soul
spotify:track:20d27F17AZOxTJOEHAVK2Y,pop
spotify:track:20d27F17AZOxTJOEHAVK2Y,pop soul
spotify:track:20d27F17AZOxTJOEHAVK2Y,urban contemporary
spotify:track:48CKzGWOC65n8a8kdANJV8,british soul
spotify:track:48CKzGWOC65n8a8kdANJV8,talent show
spotify:track:4ZmX8elKMkH0MfniNi0Adu,alternative metal
spotify:track:4ZmX8elKMkH0MfniNi0Adu,groove metal
spotify:track:4ZmX8elKMkH0MfniNi0Adu,nu metal
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,alternative metal
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,alternative rock
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,classic rock
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,grunge
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,hard rock
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,nu metal
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,rock
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,new romantic
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,new wave
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,new wave pop
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,permanent wave
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,soft rock
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,synthpop
spotify:track:5KWWObODOsIlxupB54gGOU,deep groove house
spotify:track:3Wrjm47oTz2sjIgck11l5e,indie rock italiano
spotify:track:3Wrjm47oTz2sjIgck11l5e,italian pop
spotify:track:3Wrjm47oTz2sjIgck11l5e,pop
spotify:track:1lOVilzLQuYY2fnFrQ76DK,classical
spotify:track:1lOVilzLQuYY2fnFrQ76DK,early romantic era
spotify:track:1lOVilzLQuYY2fnFrQ76DK,polish classical
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,uk dance
spotify:track:1nJvEwjwZbF5DIPo5jpDwu,brazilian bass
spotify:track:1nJvEwjwZbF5DIPo5jpDwu,brazilian edm
spotify:track:1nJvEwjwZbF5DIPo5jpDwu,complextro
spotify:track:1nJvEwjwZbF5DIPo5jpDwu,electro house
spotify:track:1nJvEwjwZbF5DIPo5jpDwu,melbourne bounce
spotify:track:7FQSAiopqWOgCGqUNbDvh3,album rock
spotify:track:7FQSAiopqWOgCGqUNbDvh3,alternative metal
spotify:track:7FQSAiopqWOgCGqUNbDvh3,birmingham metal
spotify:track:7FQSAiopqWOgCGqUNbDvh3,classic rock
spotify:track:7FQSAiopqWOgCGqUNbDvh3,hard rock
spotify:track:7FQSAiopqWOgCGqUNbDvh3,metal
spotify:track:7FQSAiopqWOgCGqUNbDvh3,rock
spotify:track:7FQSAiopqWOgCGqUNbDvh3,stoner rock
spotify:track:7FQSAiopqWOgCGqUNbDvh3,uk doom metal
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,album rock
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,classic rock
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,permanent wave
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,rock
spotify:track:6n4ZzVvzIrCGlrFJzPMdsZ,soul
spotify:track:6iW38RGqdDGOofmz2HeXLW,pop dance
spotify:track:6iW38RGqdDGOofmz2HeXLW,pop house
spotify:track:6iW38RGqdDGOofmz2HeXLW,uk dance
spotify:track:53wzLGt39mLri3icn6YLbA,acid rock
spotify:track:53wzLGt39mLri3icn6YLbA,blues rock
spotify:track:53wzLGt39mLri3icn6YLbA,british blues
spotify:track:53wzLGt39mLri3icn6YLbA,classic garage rock
spotify:track:53wzLGt39mLri3icn6YLbA,proto-metal
spotify:track:53wzLGt39mLri3icn6YLbA,psychedelic rock
spotify:track:72Z17vmmeQKAg8bptWvpVG,art rock
spotify:track:72Z17vmmeQKAg8bptWvpVG,classic rock
spotify:track:72Z17vmmeQKAg8bptWvpVG,glam rock
spotify:track:72Z17vmmeQKAg8bptWvpVG,permanent wave
spotify:track:72Z17vmmeQKAg8bptWvpVG,rock
spotify:track:2arL1Kf2JBS7ms00JAz4w0,alternative metal
spotify:track:2arL1Kf2JBS7ms00JAz4w0,nu metal
spotify:track:2arL1Kf2JBS7ms00JAz4w0,rap metal
spotify:track:2arL1Kf2JBS7ms00JAz4w0,rap rock
spotify:track:2arL1Kf2JBS7ms00JAz4w0,rock
spotify:track:6WkJ2OK163XXS2oARUC9JM,chicago house
spotify:track:0MvjUr7fKzchb49tt3OrMS,fictitious orchestra
spotify:track:4aVuWgvD0X63hcOCnZtNFA,album rock
spotify:track:4aVuWgvD0X63hcOCnZtNFA,classic rock
spotify:track:4aVuWgvD0X63hcOCnZtNFA,hard rock
spotify:track:4aVuWgvD0X63hcOCnZtNFA,mellow gold
spotify:track:4aVuWgvD0X63hcOCnZtNFA,rock
spotify:track:4aVuWgvD0X63hcOCnZtNFA,soft rock
spotify:track:4aVuWgvD0X63hcOCnZtNFA,yacht rock
